date,state,deaths,cases
2021-01-03,North Dakota,0,150
2021-01-04,North Dakota,2,199
2021-01-05,North Dakota,17,254
2021-01-06,North Dakota,5,338
2021-01-07,North Dakota,7,324
2021-01-08,North Dakota,12,283
2021-01-09,North Dakota,0,120
2021-01-10,North Dakota,0,158
2021-01-11,North Dakota,0,114
2021-01-12,North Dakota,3,138
2021-01-13,North Dakota,1,166
2021-01-14,North Dakota,8,243
2021-01-15,North Dakota,23,236
2021-01-16,North Dakota,8,115
2021-01-17,North Dakota,3,150
2021-01-18,North Dakota,0,70
2021-01-19,North Dakota,2,137
2021-01-20,North Dakota,1,151
2021-01-21,North Dakota,13,148
2021-01-22,North Dakota,6,200
2021-01-23,North Dakota,8,153
2021-01-24,North Dakota,0,97
2021-01-25,North Dakota,0,57
2021-01-26,North Dakota,4,132
2021-01-27,North Dakota,1,154
2021-01-28,North Dakota,1,145
2021-01-29,North Dakota,2,153
2021-01-30,North Dakota,3,104
2021-01-31,North Dakota,0,68
2021-02-01,North Dakota,0,53
2021-02-02,North Dakota,0,115
2021-02-03,North Dakota,0,138
2021-02-04,North Dakota,0,98
2021-02-05,North Dakota,4,61
2021-02-06,North Dakota,2,11
2021-02-07,North Dakota,0,49
2021-02-08,North Dakota,1,30
2021-02-09,North Dakota,3,-5
2021-02-10,North Dakota,2,39
2021-02-11,North Dakota,1,139
2021-02-12,North Dakota,1,113
2021-02-13,North Dakota,0,85
2021-02-14,North Dakota,0,46
2021-02-15,North Dakota,0,46
2021-02-16,North Dakota,0,138
2021-02-17,North Dakota,0,120
2021-02-18,North Dakota,4,133
2021-02-19,North Dakota,0,119
2021-02-20,North Dakota,2,75
2021-02-21,North Dakota,1,49
2021-02-22,North Dakota,0,35
2021-02-23,North Dakota,1,104
2021-02-24,North Dakota,1,115
2021-02-25,North Dakota,1,90
2021-02-26,North Dakota,1,90
2021-02-27,North Dakota,3,69
2021-02-28,North Dakota,0,29
2021-03-01,North Dakota,0,43
2021-03-02,North Dakota,2,105
2021-03-03,North Dakota,1,110
2021-03-04,North Dakota,0,117
2021-03-05,North Dakota,0,94
2021-03-06,North Dakota,1,79
2021-03-07,North Dakota,0,34
2021-03-08,North Dakota,0,28
2021-03-09,North Dakota,0,95
2021-03-10,North Dakota,2,101
2021-03-11,North Dakota,4,112
2021-03-12,North Dakota,1,121
2021-03-13,North Dakota,2,95
2021-03-14,North Dakota,0,34
2021-03-15,North Dakota,0,25
2021-03-16,North Dakota,1,149
2021-03-17,North Dakota,1,134
2021-03-18,North Dakota,0,119
2021-03-19,North Dakota,1,111
2021-03-20,North Dakota,1,88
2021-03-21,North Dakota,0,49
2021-03-22,North Dakota,0,50
2021-03-23,North Dakota,2,164
2021-03-24,North Dakota,1,136
2021-03-25,North Dakota,2,198
2021-03-26,North Dakota,1,184
2021-03-27,North Dakota,0,154
2021-03-28,North Dakota,0,47
2021-03-29,North Dakota,0,56
2021-03-30,North Dakota,0,241
2021-03-31,North Dakota,0,211
2021-04-01,North Dakota,0,208
2021-04-02,North Dakota,0,161
2021-04-03,North Dakota,0,117
2021-04-04,North Dakota,0,61
2021-04-05,North Dakota,-1,75
2021-04-06,North Dakota,2,260
2021-04-07,North Dakota,0,193
2021-04-08,North Dakota,0,197
2021-04-09,North Dakota,2,124
2021-04-10,North Dakota,1,213
2021-04-11,North Dakota,0,44
2021-04-12,North Dakota,0,63
2021-04-13,North Dakota,2,231
2021-04-14,North Dakota,1,176
2021-04-15,North Dakota,1,165
2021-04-16,North Dakota,3,177
2021-04-17,North Dakota,1,139
2021-04-18,North Dakota,0,58
2021-04-19,North Dakota,0,51
2021-04-20,North Dakota,3,237
2021-04-21,North Dakota,2,176
2021-04-22,North Dakota,0,167
2021-04-23,North Dakota,2,152
2021-04-24,North Dakota,0,119
2021-04-25,North Dakota,0,32
2021-04-26,North Dakota,0,121
2021-04-27,North Dakota,0,189
2021-04-28,North Dakota,0,156
2021-04-29,North Dakota,5,144
2021-04-30,North Dakota,1,175
2021-05-01,North Dakota,2,166
2021-05-02,North Dakota,0,69
2021-05-03,North Dakota,0,55
2021-05-04,North Dakota,0,149
2021-05-05,North Dakota,3,169
2021-05-06,North Dakota,2,137
2021-05-07,North Dakota,-1,122
2021-05-08,North Dakota,0,98
2021-05-09,North Dakota,0,43
2021-05-10,North Dakota,0,44
2021-05-11,North Dakota,3,126
2021-05-12,North Dakota,0,111
2021-05-13,North Dakota,1,114
2021-05-14,North Dakota,1,96
2021-05-15,North Dakota,0,84
2021-05-16,North Dakota,0,47
2021-05-17,North Dakota,0,31
2021-05-18,North Dakota,0,100
2021-05-19,North Dakota,2,127
2021-05-20,North Dakota,1,78
2021-05-21,North Dakota,0,69
2021-05-22,North Dakota,0,68
2021-05-23,North Dakota,0,26
2021-05-24,North Dakota,0,30
2021-05-25,North Dakota,0,80
2021-05-26,North Dakota,2,67
2021-05-27,North Dakota,2,41
2021-05-28,North Dakota,2,49
2021-05-29,North Dakota,0,46
2021-05-30,North Dakota,0,20
2021-05-31,North Dakota,0,9
2021-06-01,North Dakota,0,18
2021-06-02,North Dakota,0,83
2021-06-03,North Dakota,3,53
2021-06-04,North Dakota,0,53
2021-06-05,North Dakota,1,27
2021-06-06,North Dakota,0,21
2021-06-07,North Dakota,0,16
2021-06-08,North Dakota,0,39
2021-06-09,North Dakota,1,44
2021-06-10,North Dakota,0,53
2021-06-11,North Dakota,3,35
2021-06-12,North Dakota,0,40
2021-06-13,North Dakota,0,6
2021-06-14,North Dakota,0,8
2021-06-15,North Dakota,1,33
2021-06-16,North Dakota,1,19
2021-06-17,North Dakota,1,28
2021-06-18,North Dakota,0,24
2021-06-19,North Dakota,0,15
2021-06-20,North Dakota,0,8
2021-06-21,North Dakota,0,4
2021-06-22,North Dakota,3,27
2021-06-23,North Dakota,0,16
2021-06-24,North Dakota,1,13
2021-06-25,North Dakota,0,17
2021-06-26,North Dakota,1,13
2021-06-27,North Dakota,0,6
2021-06-28,North Dakota,0,3
2021-06-29,North Dakota,0,14
2021-06-30,North Dakota,0,27
2021-07-01,North Dakota,0,11
2021-07-02,North Dakota,0,11
2021-07-03,North Dakota,0,5
2021-07-04,North Dakota,0,2
2021-07-05,North Dakota,0,9
2021-07-06,North Dakota,0,6
2021-07-07,North Dakota,0,28
2021-07-08,North Dakota,2,29
2021-07-09,North Dakota,2,13
2021-07-10,North Dakota,0,27
2021-07-11,North Dakota,0,9
2021-07-12,North Dakota,0,1
2021-07-13,North Dakota,0,41
2021-07-14,North Dakota,4,27
2021-07-15,North Dakota,0,32
2021-07-16,North Dakota,0,17
2021-07-17,North Dakota,1,25
2021-07-18,North Dakota,0,8
2021-07-19,North Dakota,0,11
2021-07-20,North Dakota,0,48
2021-07-21,North Dakota,1,26
2021-07-22,North Dakota,0,34
2021-07-23,North Dakota,0,43
2021-07-24,North Dakota,0,45
2021-07-25,North Dakota,0,12
2021-07-26,North Dakota,0,38
2021-07-27,North Dakota,0,66
2021-07-28,North Dakota,0,80
2021-07-29,North Dakota,0,75
2021-07-30,North Dakota,1,84
2021-07-31,North Dakota,0,74
2021-08-01,North Dakota,0,30
2021-08-02,North Dakota,0,25
2021-08-03,North Dakota,1,138
2021-08-04,North Dakota,1,96
2021-08-05,North Dakota,0,117
2021-08-06,North Dakota,1,119
2021-08-07,North Dakota,0,116
2021-08-08,North Dakota,0,51
2021-08-09,North Dakota,0,0
2021-08-10,North Dakota,0,224
2021-08-11,North Dakota,1,184
2021-08-12,North Dakota,2,150
2021-08-13,North Dakota,0,169
2021-08-14,North Dakota,0,162
2021-08-15,North Dakota,0,105
2021-08-16,North Dakota,0,74
2021-08-17,North Dakota,3,269
2021-08-18,North Dakota,0,252
2021-08-19,North Dakota,1,254
2021-08-20,North Dakota,1,302
2021-08-21,North Dakota,1,209
2021-08-22,North Dakota,0,116
2021-08-23,North Dakota,0,109
2021-08-24,North Dakota,2,397
2021-08-25,North Dakota,3,357
2021-08-26,North Dakota,1,354
2021-08-27,North Dakota,4,283
2021-08-28,North Dakota,0,361
2021-08-29,North Dakota,0,172
2021-08-30,North Dakota,0,139
2021-08-31,North Dakota,0,520
2021-09-01,North Dakota,1,458
2021-09-02,North Dakota,1,536
2021-09-03,North Dakota,2,440
2021-09-04,North Dakota,0,420
2021-09-05,North Dakota,0,205
2021-09-06,North Dakota,0,136
2021-09-07,North Dakota,0,271
2021-09-08,North Dakota,3,639
2021-09-09,North Dakota,4,615
2021-09-10,North Dakota,0,632
2021-09-11,North Dakota,2,502
2021-09-12,North Dakota,0,208
2021-09-13,North Dakota,0,177
2021-09-14,North Dakota,3,368
2021-09-15,North Dakota,4,943
2021-09-16,North Dakota,4,573
2021-09-17,North Dakota,1,490
2021-09-18,North Dakota,1,488
2021-09-19,North Dakota,0,199
2021-09-20,North Dakota,0,221
2021-09-21,North Dakota,8,625
2021-09-22,North Dakota,2,641
2021-09-23,North Dakota,0,629
2021-09-24,North Dakota,3,641
2021-09-25,North Dakota,7,637
2021-09-26,North Dakota,0,283
2021-09-27,North Dakota,0,218
2021-09-28,North Dakota,3,884
2021-09-29,North Dakota,3,825
2021-09-30,North Dakota,1,759
2021-10-01,North Dakota,0,650
2021-10-02,North Dakota,10,711
2021-10-03,North Dakota,0,266
2021-10-04,North Dakota,-1,277
2021-10-05,North Dakota,2,859
2021-10-06,North Dakota,6,806
2021-10-07,North Dakota,6,706
2021-10-08,North Dakota,1,693
2021-10-09,North Dakota,7,552
2021-10-10,North Dakota,0,273
2021-10-11,North Dakota,0,230
2021-10-12,North Dakota,10,721
2021-10-13,North Dakota,6,661
2021-10-14,North Dakota,4,623
2021-10-15,North Dakota,7,560
2021-10-16,North Dakota,11,522
2021-10-17,North Dakota,0,216
2021-10-18,North Dakota,0,199
2021-10-19,North Dakota,10,724
2021-10-20,North Dakota,8,578
2021-10-21,North Dakota,5,536
2021-10-22,North Dakota,12,568
2021-10-23,North Dakota,4,471
2021-10-24,North Dakota,0,189
2021-10-25,North Dakota,0,255
2021-10-26,North Dakota,17,741
2021-10-27,North Dakota,12,644
2021-10-28,North Dakota,5,666
2021-10-29,North Dakota,5,518
2021-10-30,North Dakota,6,520
2021-10-31,North Dakota,0,303
2021-11-01,North Dakota,0,157
2021-11-02,North Dakota,12,656
2021-11-03,North Dakota,5,649
2021-11-04,North Dakota,5,611
2021-11-05,North Dakota,4,574
2021-11-06,North Dakota,3,603
2021-11-07,North Dakota,0,196
2021-11-08,North Dakota,0,160
2021-11-09,North Dakota,5,782
2021-11-10,North Dakota,6,643
2021-11-11,North Dakota,2,624
2021-11-12,North Dakota,0,402
2021-11-13,North Dakota,11,499
2021-11-14,North Dakota,0,204
2021-11-15,North Dakota,0,186
2021-11-16,North Dakota,8,774
2021-11-17,North Dakota,8,626
2021-11-18,North Dakota,8,642
2021-11-19,North Dakota,12,470
2021-11-20,North Dakota,2,487
2021-11-21,North Dakota,0,148
2021-11-22,North Dakota,0,221
2021-11-23,North Dakota,10,667
2021-11-24,North Dakota,6,469
2021-11-25,North Dakota,7,708
2021-11-26,North Dakota,0,174
2021-11-27,North Dakota,3,369
2021-11-28,North Dakota,0,209
2021-11-29,North Dakota,0,151
2021-11-30,North Dakota,15,841
2021-12-01,North Dakota,6,682
2021-12-02,North Dakota,9,589
2021-12-03,North Dakota,5,523
2021-12-04,North Dakota,3,451
2021-12-05,North Dakota,0,163
2021-12-06,North Dakota,1,110
2021-12-07,North Dakota,13,564
2021-12-08,North Dakota,11,470
2021-12-09,North Dakota,5,388
2021-12-10,North Dakota,2,369
2021-12-11,North Dakota,4,398
2021-12-12,North Dakota,0,149
2021-12-13,North Dakota,0,124
2021-12-14,North Dakota,16,549
2021-12-15,North Dakota,6,435
2021-12-16,North Dakota,5,415
2021-12-17,North Dakota,4,328
2021-12-18,North Dakota,3,165
2021-12-19,North Dakota,0,274
2021-12-20,North Dakota,0,110
2021-12-21,North Dakota,10,443
2021-12-22,North Dakota,3,383
2021-12-23,North Dakota,2,414
2021-12-24,North Dakota,2,409
2021-12-25,North Dakota,0,167
2021-12-26,North Dakota,0,69
2021-12-27,North Dakota,0,117
2021-12-28,North Dakota,7,421
2021-12-29,North Dakota,3,641
2021-12-30,North Dakota,2,772
2021-12-31,North Dakota,5,796
2022-01-01,North Dakota,0,451
2022-01-02,North Dakota,0,116
2022-01-03,North Dakota,0,358
2022-01-04,North Dakota,3,1229
2022-01-05,North Dakota,8,1483
2022-01-06,North Dakota,4,1349
2022-01-07,North Dakota,1,1485
2022-01-08,North Dakota,1,930
2022-01-09,North Dakota,0,962
2022-01-10,North Dakota,0,475
2022-01-11,North Dakota,5,1600
2022-01-12,North Dakota,7,2915
2022-01-13,North Dakota,2,2616
2022-01-14,North Dakota,3,2095
2022-01-15,North Dakota,1,2239
2022-01-16,North Dakota,0,1067
2022-01-17,North Dakota,0,754
2022-01-18,North Dakota,1,2915
2022-01-19,North Dakota,9,3120
2022-01-20,North Dakota,5,3005
2022-01-21,North Dakota,7,2663
2022-01-22,North Dakota,2,2478
2022-01-23,North Dakota,0,562
2022-01-24,North Dakota,0,0
2022-01-25,North Dakota,9,3419
2022-01-26,North Dakota,10,2355
2022-01-27,North Dakota,2,2146
2022-01-28,North Dakota,3,2065
2022-01-29,North Dakota,0,1623
2022-01-30,North Dakota,0,714
2022-01-31,North Dakota,0,358
2022-02-01,North Dakota,0,1741
2022-02-02,North Dakota,22,1237
2022-02-03,North Dakota,6,1342
2022-02-04,North Dakota,6,1184
2022-02-05,North Dakota,3,892
2022-02-06,North Dakota,0,3
2022-02-07,North Dakota,0,702
2022-02-08,North Dakota,9,973
2020-03-28,Northern Mariana Islands,0,2
2020-03-29,Northern Mariana Islands,0,0
2020-03-30,Northern Mariana Islands,0,0
2020-03-31,Northern Mariana Islands,0,0
2020-04-01,Northern Mariana Islands,1,4
2020-04-02,Northern Mariana Islands,0,2
2020-04-03,Northern Mariana Islands,0,0
2020-04-04,Northern Mariana Islands,0,0
2020-04-05,Northern Mariana Islands,0,0
2020-04-06,Northern Mariana Islands,0,0
2020-04-07,Northern Mariana Islands,1,0
2020-04-08,Northern Mariana Islands,0,3
2020-04-09,Northern Mariana Islands,0,0
2020-04-10,Northern Mariana Islands,0,0
2020-04-11,Northern Mariana Islands,0,0
2020-04-12,Northern Mariana Islands,0,0
2020-04-13,Northern Mariana Islands,0,0
2020-04-14,Northern Mariana Islands,0,2
2020-04-15,Northern Mariana Islands,0,0
2020-04-16,Northern Mariana Islands,0,0
2020-04-17,Northern Mariana Islands,0,1
2020-04-18,Northern Mariana Islands,0,0
2020-04-19,Northern Mariana Islands,0,0
2020-04-20,Northern Mariana Islands,0,0
2020-04-21,Northern Mariana Islands,0,0
2020-04-22,Northern Mariana Islands,0,0
2020-04-23,Northern Mariana Islands,0,0
2020-04-24,Northern Mariana Islands,0,0
2020-04-25,Northern Mariana Islands,0,0
2020-04-26,Northern Mariana Islands,0,0
2020-04-27,Northern Mariana Islands,0,0
2020-04-28,Northern Mariana Islands,0,0
2020-04-29,Northern Mariana Islands,0,0
2020-04-30,Northern Mariana Islands,0,0
2020-05-01,Northern Mariana Islands,0,0
2020-05-02,Northern Mariana Islands,0,0
2020-05-03,Northern Mariana Islands,0,0
2020-05-04,Northern Mariana Islands,0,0
2020-05-05,Northern Mariana Islands,0,0
2020-05-06,Northern Mariana Islands,0,1
2020-05-07,Northern Mariana Islands,0,0
2020-05-08,Northern Mariana Islands,0,0
2020-05-09,Northern Mariana Islands,0,1
2020-05-10,Northern Mariana Islands,0,0
2020-05-11,Northern Mariana Islands,0,3
2020-05-12,Northern Mariana Islands,0,0
2020-05-13,Northern Mariana Islands,0,0
2020-05-14,Northern Mariana Islands,0,0
2020-05-15,Northern Mariana Islands,0,0
2020-05-16,Northern Mariana Islands,0,2
2020-05-17,Northern Mariana Islands,0,0
2020-05-18,Northern Mariana Islands,0,0
2020-05-19,Northern Mariana Islands,0,0
2020-05-20,Northern Mariana Islands,0,0
2020-05-21,Northern Mariana Islands,0,1
2020-05-22,Northern Mariana Islands,0,0
2020-05-23,Northern Mariana Islands,0,0
2020-05-24,Northern Mariana Islands,0,0
2020-05-25,Northern Mariana Islands,0,0
2020-05-26,Northern Mariana Islands,0,0
2020-05-27,Northern Mariana Islands,0,0
2020-05-28,Northern Mariana Islands,0,0
2020-05-29,Northern Mariana Islands,0,0
2020-05-30,Northern Mariana Islands,0,0
2020-05-31,Northern Mariana Islands,0,0
2020-06-01,Northern Mariana Islands,0,0
2020-06-02,Northern Mariana Islands,0,1
2020-06-03,Northern Mariana Islands,0,1
2020-06-04,Northern Mariana Islands,0,2
2020-06-05,Northern Mariana Islands,0,0
2020-06-06,Northern Mariana Islands,0,0
2020-06-07,Northern Mariana Islands,0,1
2020-06-08,Northern Mariana Islands,0,1
2020-06-09,Northern Mariana Islands,0,2
2020-06-10,Northern Mariana Islands,0,0
2020-06-11,Northern Mariana Islands,0,0
2020-06-12,Northern Mariana Islands,0,0
2020-06-13,Northern Mariana Islands,0,0
2020-06-14,Northern Mariana Islands,0,0
2020-06-15,Northern Mariana Islands,0,0
2020-06-16,Northern Mariana Islands,0,0
2020-06-17,Northern Mariana Islands,0,0
2020-06-18,Northern Mariana Islands,0,0
2020-06-19,Northern Mariana Islands,0,0
2020-06-20,Northern Mariana Islands,0,0
2020-06-21,Northern Mariana Islands,0,0
2020-06-22,Northern Mariana Islands,0,0
2020-06-23,Northern Mariana Islands,0,0
2020-06-24,Northern Mariana Islands,0,0
2020-06-25,Northern Mariana Islands,0,0
2020-06-26,Northern Mariana Islands,0,0
2020-06-27,Northern Mariana Islands,0,0
2020-06-28,Northern Mariana Islands,0,0
2020-06-29,Northern Mariana Islands,0,0
2020-06-30,Northern Mariana Islands,0,0
2020-07-01,Northern Mariana Islands,0,0
2020-07-02,Northern Mariana Islands,0,0
2020-07-03,Northern Mariana Islands,0,1
2020-07-04,Northern Mariana Islands,0,0
2020-07-05,Northern Mariana Islands,0,0
2020-07-06,Northern Mariana Islands,0,0
2020-07-07,Northern Mariana Islands,0,0
2020-07-08,Northern Mariana Islands,0,0
2020-07-09,Northern Mariana Islands,0,0
2020-07-10,Northern Mariana Islands,0,0
2020-07-11,Northern Mariana Islands,0,2
2020-07-12,Northern Mariana Islands,0,0
2020-07-13,Northern Mariana Islands,0,0
2020-07-14,Northern Mariana Islands,0,3
2020-07-15,Northern Mariana Islands,0,0
2020-07-16,Northern Mariana Islands,0,1
2020-07-17,Northern Mariana Islands,0,0
2020-07-18,Northern Mariana Islands,0,0
2020-07-19,Northern Mariana Islands,0,0
2020-07-20,Northern Mariana Islands,0,0
2020-07-21,Northern Mariana Islands,0,1
2020-07-22,Northern Mariana Islands,0,0
2020-07-23,Northern Mariana Islands,0,0
2020-07-24,Northern Mariana Islands,0,0
2020-07-25,Northern Mariana Islands,0,2
2020-07-26,Northern Mariana Islands,0,0
2020-07-27,Northern Mariana Islands,0,0
2020-07-28,Northern Mariana Islands,0,0
2020-07-29,Northern Mariana Islands,0,0
2020-07-30,Northern Mariana Islands,0,2
2020-07-31,Northern Mariana Islands,0,0
2020-08-01,Northern Mariana Islands,0,2
2020-08-02,Northern Mariana Islands,0,1
2020-08-03,Northern Mariana Islands,0,1
2020-08-04,Northern Mariana Islands,0,0
2020-08-05,Northern Mariana Islands,0,0
2020-08-06,Northern Mariana Islands,0,1
2020-08-07,Northern Mariana Islands,0,0
2020-08-08,Northern Mariana Islands,0,1
2020-08-09,Northern Mariana Islands,0,0
2020-08-10,Northern Mariana Islands,0,1
2020-08-11,Northern Mariana Islands,0,0
2020-08-12,Northern Mariana Islands,0,0
2020-08-13,Northern Mariana Islands,0,0
2020-08-14,Northern Mariana Islands,0,1
2020-08-15,Northern Mariana Islands,0,0
2020-08-16,Northern Mariana Islands,0,0
2020-08-17,Northern Mariana Islands,0,3
2020-08-18,Northern Mariana Islands,0,1
2020-08-19,Northern Mariana Islands,0,0
2020-08-20,Northern Mariana Islands,0,0
2020-08-21,Northern Mariana Islands,0,0
2020-08-22,Northern Mariana Islands,0,0
2020-08-23,Northern Mariana Islands,0,0
2020-08-24,Northern Mariana Islands,0,0
2020-08-25,Northern Mariana Islands,0,0
2020-08-26,Northern Mariana Islands,0,0
2020-08-27,Northern Mariana Islands,0,0
2020-08-28,Northern Mariana Islands,0,0
2020-08-29,Northern Mariana Islands,0,2
2020-08-30,Northern Mariana Islands,0,0
2020-08-31,Northern Mariana Islands,0,0
2020-09-01,Northern Mariana Islands,0,1
2020-09-02,Northern Mariana Islands,0,0
2020-09-03,Northern Mariana Islands,0,0
2020-09-04,Northern Mariana Islands,0,0
2020-09-05,Northern Mariana Islands,0,1
2020-09-06,Northern Mariana Islands,0,0
2020-09-07,Northern Mariana Islands,0,1
2020-09-08,Northern Mariana Islands,0,0
2020-09-09,Northern Mariana Islands,0,0
2020-09-10,Northern Mariana Islands,0,0
2020-09-11,Northern Mariana Islands,0,0
2020-09-12,Northern Mariana Islands,0,1
2020-09-13,Northern Mariana Islands,0,0
2020-09-14,Northern Mariana Islands,0,1
2020-09-15,Northern Mariana Islands,0,0
2020-09-16,Northern Mariana Islands,0,0
2020-09-17,Northern Mariana Islands,0,1
2020-09-18,Northern Mariana Islands,0,0
2020-09-19,Northern Mariana Islands,0,6
2020-09-20,Northern Mariana Islands,0,0
2020-09-21,Northern Mariana Islands,0,1
2020-09-22,Northern Mariana Islands,0,0
2020-09-23,Northern Mariana Islands,0,0
2020-09-24,Northern Mariana Islands,0,0
2020-09-25,Northern Mariana Islands,0,0
2020-09-26,Northern Mariana Islands,0,0
2020-09-27,Northern Mariana Islands,0,0
2020-09-28,Northern Mariana Islands,0,0
2020-09-29,Northern Mariana Islands,0,0
2020-09-30,Northern Mariana Islands,0,1
2020-10-01,Northern Mariana Islands,0,0
